energy_outage_outage_start_timestamp,energy_outage_outage_end_timestamp,energy_outage_utility_service_area_id,energy_outage_cause_category_code,energy_outage_customers_affected_count,energy_outage_customer_minutes_interrupted,energy_outage_saidi_minutes,energy_outage_saifi_frequency,energy_outage_momentary_interruptions_count,energy_outage_restoration_time_median_minutes,energy_outage_crew_dispatch_time_minutes,energy_outage_mutual_aid_crew_count,energy_outage_critical_facility_impact_flag,energy_outage_public_safety_power_shutdown_flag,energy_outage_storm_event_name,energy_outage_vegetation_related_flag,energy_outage_equipment_failure_flag,energy_outage_cyber_incident_flag,energy_outage_outage_notification_channel,energy_outage_after_action_report_id
2017-01-02T00:00:00,2017-01-02T05:41:00,AREA000025,STORM,1410325,480920825,851.11,0.281,31594,96,58,1385,0,0,THUNDERSTORM,0,1,0,IVR,AAR0000025
2017-01-02T01:00:00,2017-01-03T04:41:00,AREA000026,LOAD_SHED,1349345,2241262045,911.71,4.9,34058,375,68,4635,0,0,DERECHO,0,0,0,SMS,AAR0000026
2017-01-02T02:00:00,2017-01-04T05:37:00,AREA000027,VEGETATION,1246466,3860305202,853.83,1.471,41247,2222,168,4511,0,0,HEAT_WAVE,1,1,0,WEB,AAR0000027
2017-01-02T03:00:00,2017-01-02T06:49:00,AREA000028,STORM,1242803,284601887,715.39,3.815,19312,269,51,2182,0,0,THUNDERSTORM,1,0,0,WEB,AAR0000028
2017-01-02T04:00:00,2017-01-04T11:45:00,AREA000029,MAINTENANCE,92065,307957425,591.98,0.475,1865,3025,110,5838,0,0,HURRICANE,1,1,0,SMS,AAR0000029
2017-01-02T05:00:00,2017-01-03T14:01:00,AREA000030,VEGETATION,1356183,2686598523,755.64,1.806,4830,616,207,3226,1,0,WILDFIRE_SMOKE,1,1,0,EMAIL,AAR0000030
2017-01-02T06:00:00,2017-01-04T01:46:00,AREA000031,ANIMAL,457027,1200152902,7.94,0.77,35005,3194,209,10,1,1,DERECHO,0,0,0,WEB,AAR0000031
2017-01-02T07:00:00,2017-01-03T22:43:00,AREA000032,OTHER,848556,2022108948,327.71,6.913,39890,2968,238,6746,0,0,HEAT_WAVE,0,1,0,APP_PUSH,AAR0000032
2017-01-02T08:00:00,2017-01-03T07:39:00,AREA000033,VEGETATION,1783120,2530247280,454.15,7.932,10375,2998,4,1558,0,0,NONE,0,0,0,SMS,AAR0000033
2017-01-02T09:00:00,2017-01-03T09:48:00,AREA000034,FIRE,1636490,2435097120,144.84,7.993,35835,1347,199,6649,0,0,WINTER_STORM,0,0,0,SMS,AAR0000034
2017-01-02T10:00:00,2017-01-04T06:17:00,AREA000035,MAINTENANCE,256681,682001417,818.37,3.573,18458,2618,32,3739,0,0,WINTER_STORM,0,0,0,SMS,AAR0000035
2017-01-02T11:00:00,2017-01-03T05:05:00,AREA000036,FIRE,159869,173457865,435.62,4.964,35174,4210,52,4534,0,0,HURRICANE,0,0,0,IVR,AAR0000036
2017-01-02T12:00:00,2017-01-02T15:04:00,AREA000037,EQUIPMENT,1364811,251125224,571.55,3.756,32660,1243,164,816,1,0,NONE,0,1,0,APP_PUSH,AAR0000037
2017-01-02T13:00:00,2017-01-02T23:31:00,AREA000038,ANIMAL,1584245,999658595,396.97,3.137,2705,1147,54,6585,0,0,WINTER_STORM,1,0,0,WEB,AAR0000038
2017-01-02T14:00:00,2017-01-03T02:16:00,AREA000039,OTHER,1321980,972977280,695.52,7.356,29483,1157,44,847,0,0,DERECHO,1,0,0,WEB,AAR0000039
2017-01-02T15:00:00,2017-01-04T19:09:00,AREA000040,VEGETATION,749525,2345263725,695.04,0.828,14376,1184,17,44,0,0,HURRICANE,0,1,0,APP_PUSH,AAR0000040
2017-01-02T16:00:00,2017-01-05T10:26:00,AREA000041,FIRE,1557837,6209538282,741.39,3.787,25320,1820,237,7702,0,0,WILDFIRE_SMOKE,0,1,0,WEB,AAR0000041
2017-01-02T17:00:00,2017-01-05T04:33:00,AREA000042,EQUIPMENT,29426,105139098,145.82,0.898,29539,796,191,4597,1,0,NONE,0,1,0,SMS,AAR0000042
2017-01-02T18:00:00,2017-01-04T16:10:00,AREA000043,MAINTENANCE,117318,324970860,8.56,2.756,21785,1505,238,6460,0,0,WINTER_STORM,0,1,0,WEB,AAR0000043
2017-01-02T19:00:00,2017-01-04T01:51:00,AREA000044,EQUIPMENT,1024302,1895983002,29.76,1.431,37989,3378,228,5845,0,0,HURRICANE,1,0,0,IVR,AAR0000044
2017-01-02T20:00:00,2017-01-04T18:24:00,AREA000045,OTHER,133162,370723008,253.86,7.488,6508,3292,207,3625,0,0,WINTER_STORM,1,0,0,SMS,AAR0000045
2017-01-02T21:00:00,2017-01-02T22:13:00,AREA000046,MAINTENANCE,1027191,74984943,481.43,1.581,30459,3833,172,2998,1,0,WINTER_STORM,1,0,0,WEB,AAR0000046
2017-01-02T22:00:00,2017-01-03T12:16:00,AREA000047,STORM,1790797,1532922232,504.17,4.511,23670,1097,48,971,0,0,NONE,1,1,0,EMAIL,AAR0000047
2017-01-02T23:00:00,2017-01-05T08:53:00,AREA000048,OTHER,944251,3279383723,39.48,5.266,10194,3874,195,1397,0,0,THUNDERSTORM,0,0,0,NONE,AAR0000048
2017-01-03T00:00:00,2017-01-05T21:49:00,AREA000049,STORM,973672,4078712008,759.85,2.893,32228,4105,112,4378,0,0,WINTER_STORM,1,0,0,SMS,AAR0000049
2017-01-03T01:00:00,2017-01-03T10:41:00,AREA000050,STORM,988754,574466074,547.46,4.805,24929,3574,207,2902,1,0,THUNDERSTORM,0,1,0,SMS,AAR0000050
2017-01-03T02:00:00,2017-01-03T18:01:00,AREA000051,STORM,600798,577366878,101.16,2.521,17956,4075,164,4755,1,0,NONE,0,0,0,EMAIL,AAR0000051
2017-01-03T03:00:00,2017-01-03T07:04:00,AREA000052,FIRE,813775,198561100,155.03,5.172,43713,1332,64,5779,0,0,WINTER_STORM,0,0,0,APP_PUSH,AAR0000052
2017-01-03T04:00:00,2017-01-05T05:33:00,AREA000053,EQUIPMENT,1372054,4079116542,844.06,0.559,31760,2548,131,1385,1,0,WINTER_STORM,1,1,0,EMAIL,AAR0000053
2017-01-03T05:00:00,2017-01-06T00:39:00,AREA000054,OTHER,1204575,4889369925,924.19,6.592,24717,2304,102,543,0,0,NONE,1,0,0,NONE,AAR0000054
2017-01-03T06:00:00,2017-01-06T02:33:00,AREA000055,EQUIPMENT,1127989,4639418757,567.12,5.81,35575,2950,128,2370,0,0,THUNDERSTORM,0,0,0,WEB,AAR0000055
2017-01-03T07:00:00,2017-01-04T14:48:00,AREA000056,VEGETATION,185825,354554100,122.97,1.599,31302,3015,150,4431,0,0,NONE,1,0,0,APP_PUSH,AAR0000056
2017-01-03T08:00:00,2017-01-04T10:04:00,AREA000057,STORM,525002,821103128,72.28,5.629,38588,1163,81,2655,0,0,HURRICANE,0,1,0,WEB,AAR0000057
2017-01-03T09:00:00,2017-01-05T12:43:00,AREA000058,LOAD_SHED,750293,2328159179,164.26,5.724,14515,2903,226,270,1,0,WINTER_STORM,1,0,0,EMAIL,AAR0000058
2017-01-03T10:00:00,2017-01-04T18:36:00,AREA000059,VEGETATION,1601216,3131978496,677.13,1.443,13496,2766,66,4028,0,0,THUNDERSTORM,0,0,0,WEB,AAR0000059
2017-01-03T11:00:00,2017-01-04T04:12:00,AREA000060,EQUIPMENT,1248961,1288927752,878.15,2.514,4929,453,76,4266,0,0,NONE,0,1,0,WEB,AAR0000060
2017-01-03T12:00:00,2017-01-03T20:24:00,AREA000061,ANIMAL,96173,48471192,908.38,6.964,18656,3587,14,7505,1,0,NONE,0,0,0,WEB,AAR0000061
2017-01-03T13:00:00,2017-01-04T21:24:00,AREA000062,STORM,93771,182290824,523.43,7.208,33041,2935,53,416,1,0,HEAT_WAVE,1,1,0,EMAIL,AAR0000062
2017-01-03T14:00:00,2017-01-04T01:55:00,AREA000063,STORM,1633468,1167929620,898.25,6.568,36309,314,88,4964,0,0,NONE,0,0,0,APP_PUSH,AAR0000063
2017-01-03T15:00:00,2017-01-03T23:31:00,AREA000064,EQUIPMENT,863877,441441147,4.96,0.455,12257,153,98,4898,1,0,HURRICANE,0,0,0,WEB,AAR0000064
2017-01-03T16:00:00,2017-01-05T05:40:00,AREA000065,EQUIPMENT,230892,521815920,714.5,5.758,183,3125,152,5620,0,0,THUNDERSTORM,1,1,0,WEB,AAR0000065
2017-01-03T17:00:00,2017-01-06T10:31:00,AREA000066,MAINTENANCE,481735,1893700285,799.12,1.152,11340,1297,160,7866,0,0,THUNDERSTORM,1,0,0,SMS,AAR0000066
2017-01-03T18:00:00,2017-01-04T20:04:00,AREA000067,STORM,794063,1241914532,701.31,1.126,5134,3011,21,1911,0,0,WINTER_STORM,0,1,0,SMS,AAR0000067
2017-01-03T19:00:00,2017-01-06T17:32:00,AREA000068,MAINTENANCE,409547,1733202904,539.88,7.457,22143,1246,4,5961,0,0,HEAT_WAVE,0,0,0,NONE,AAR0000068
2017-01-03T20:00:00,2017-01-04T03:57:00,AREA000069,STORM,1389062,662582574,589.49,3.007,8337,2528,11,7063,1,0,WILDFIRE_SMOKE,0,1,0,APP_PUSH,AAR0000069
2017-01-03T21:00:00,2017-01-06T05:44:00,AREA000070,FIRE,222068,755919472,183.6,5.717,40731,1602,161,3994,0,0,HURRICANE,0,0,0,EMAIL,AAR0000070
2017-01-03T22:00:00,2017-01-04T09:29:00,AREA000071,OTHER,490539,337981371,170.25,2.643,35602,2561,6,1414,1,0,HEAT_WAVE,0,1,0,NONE,AAR0000071
2017-01-03T23:00:00,2017-01-06T18:49:00,AREA000072,EQUIPMENT,605424,2463470256,238.69,7.888,37684,743,18,6155,0,0,THUNDERSTORM,0,0,0,WEB,AAR0000072
2017-01-04T00:00:00,2017-01-06T17:54:00,AREA000073,OTHER,1758906,6954714324,462.98,2.515,21998,903,73,1708,1,1,NONE,0,0,0,NONE,AAR0000073
2017-01-04T01:00:00,2017-01-04T19:08:00,AREA000074,LOAD_SHED,677017,736594496,728.97,5.944,12844,2234,146,4439,0,0,HURRICANE,0,1,0,APP_PUSH,AAR0000074
2017-01-04T02:00:00,2017-01-05T04:32:00,AREA000075,VEGETATION,29447,46879624,744.07,4.199,30083,1822,130,5952,0,0,HEAT_WAVE,1,1,0,APP_PUSH,AAR0000075
2017-01-04T03:00:00,2017-01-04T05:46:00,AREA000076,MAINTENANCE,1043600,173237600,713.77,2.938,14408,3205,86,2830,0,1,THUNDERSTORM,0,0,0,EMAIL,AAR0000076
2017-01-04T04:00:00,2017-01-05T09:44:00,AREA000077,FIRE,273292,487552928,148.53,1.65,25845,3702,98,1877,0,1,THUNDERSTORM,0,0,0,NONE,AAR0000077
2017-01-04T05:00:00,2017-01-05T11:34:00,AREA000078,VEGETATION,1062981,1949507154,602.82,6.171,32114,3539,153,2998,0,0,HURRICANE,0,0,0,APP_PUSH,AAR0000078
2017-01-04T06:00:00,2017-01-07T04:31:00,AREA000079,MAINTENANCE,1354836,5732311116,732.94,2.608,34328,1903,151,2123,0,0,THUNDERSTORM,1,0,0,SMS,AAR0000079
2017-01-04T07:00:00,2017-01-06T08:01:00,AREA000080,OTHER,1466571,4313185311,304.93,5.718,30627,1695,95,2903,1,0,WINTER_STORM,0,0,0,APP_PUSH,AAR0000080
2017-01-04T08:00:00,2017-01-04T21:34:00,AREA000081,EQUIPMENT,1765510,1437125140,203.93,7.461,14754,1175,136,4144,0,1,WINTER_STORM,1,1,0,WEB,AAR0000081
2017-01-04T09:00:00,2017-01-06T08:33:00,AREA000082,ANIMAL,481396,1373422788,294.83,7.909,16976,2538,225,6045,0,0,WINTER_STORM,0,0,0,NONE,AAR0000082
2017-01-04T10:00:00,2017-01-07T06:42:00,AREA000083,EQUIPMENT,680601,2805437322,222.28,6.5,42563,905,118,4414,0,1,NONE,0,0,0,SMS,AAR0000083
2017-01-04T11:00:00,2017-01-05T06:52:00,AREA000084,STORM,539705,643328360,341.52,7.139,24089,3870,26,5809,0,0,THUNDERSTORM,0,0,0,EMAIL,AAR0000084
2017-01-04T12:00:00,2017-01-04T19:36:00,AREA000085,VEGETATION,1214995,554037720,117.36,6.684,35299,1020,72,5566,0,0,NONE,0,0,0,WEB,AAR0000085
2017-01-04T13:00:00,2017-01-06T22:04:00,AREA000086,EQUIPMENT,422422,1446372928,834.95,3.905,2424,3512,53,5120,0,0,NONE,1,1,0,WEB,AAR0000086
2017-01-04T14:00:00,2017-01-04T20:20:00,AREA000087,CYBER,1082138,411212440,708.58,7.199,8023,2857,20,1188,0,0,WINTER_STORM,0,1,0,EMAIL,AAR0000087
2017-01-04T15:00:00,2017-01-05T06:30:00,AREA000088,OTHER,239445,222683850,258.06,3.192,37131,1597,64,4315,0,0,THUNDERSTORM,0,1,0,WEB,AAR0000088
2017-01-04T16:00:00,2017-01-05T06:45:00,AREA000089,OTHER,1594233,1410896205,274.47,1.949,19713,2534,124,6127,0,0,NONE,0,0,0,APP_PUSH,AAR0000089
2017-01-04T17:00:00,2017-01-06T18:11:00,AREA000090,EQUIPMENT,494760,1460036760,390.92,4.83,28,111,84,6975,0,0,THUNDERSTORM,0,1,0,EMAIL,AAR0000090
2017-01-04T18:00:00,2017-01-06T03:14:00,AREA000091,VEGETATION,1345125,2682179250,226.39,2.421,13333,612,122,214,0,0,WILDFIRE_SMOKE,0,0,0,SMS,AAR0000091
2017-01-04T19:00:00,2017-01-05T11:43:00,AREA000092,FIRE,887863,890526589,28.69,6.836,18034,346,142,6280,0,0,THUNDERSTORM,0,1,0,EMAIL,AAR0000092
2017-01-04T20:00:00,2017-01-05T02:49:00,AREA000093,ANIMAL,791397,323681373,667.33,2.973,27474,1444,30,5350,1,0,WINTER_STORM,1,0,0,APP_PUSH,AAR0000093
2017-01-04T21:00:00,2017-01-07T14:46:00,AREA000094,EQUIPMENT,351531,1387141326,435.6,4.181,35798,530,58,7357,0,0,WINTER_STORM,0,1,0,WEB,AAR0000094
2017-01-04T22:00:00,2017-01-07T07:08:00,AREA000095,STORM,741591,2542173948,699.68,3.817,22208,784,140,4614,1,1,WINTER_STORM,0,0,0,SMS,AAR0000095
2017-01-04T23:00:00,2017-01-06T01:00:00,AREA000096,STORM,1031964,1609863840,932.89,5.85,30022,3000,154,4333,0,0,NONE,0,0,0,SMS,AAR0000096
2017-01-05T00:00:00,2017-01-06T06:09:00,AREA000097,FIRE,1300135,2351944215,592.91,5.366,29406,585,130,5793,0,0,NONE,0,0,0,NONE,AAR0000097
2017-01-05T01:00:00,2017-01-06T22:21:00,AREA000098,EQUIPMENT,660992,1798559232,164.96,2.154,39977,3256,157,288,0,0,THUNDERSTORM,1,1,0,WEB,AAR0000098
2017-01-05T02:00:00,2017-01-06T05:54:00,AREA000099,OTHER,1591268,2663782632,185.49,6.223,32021,3789,13,6147,0,1,DERECHO,0,1,0,WEB,AAR0000099
2017-01-05T03:00:00,2017-01-05T10:35:00,AREA000100,EQUIPMENT,1140915,519116325,179.41,7.362,16316,1323,227,3314,0,0,THUNDERSTORM,0,0,0,APP_PUSH,AAR0000100
2017-01-05T04:00:00,2017-01-07T07:13:00,AREA000101,VEGETATION,1211041,3721528993,20.31,6.566,14365,2875,157,4331,0,0,NONE,0,0,0,WEB,AAR0000101
2017-01-05T05:00:00,2017-01-06T23:42:00,AREA000102,VEGETATION,155980,399620760,927.25,0.057,17868,2444,30,1715,0,0,HURRICANE,0,0,0,EMAIL,AAR0000102
2017-01-05T06:00:00,2017-01-07T20:38:00,AREA000103,MAINTENANCE,1446975,5437732050,280.57,0.893,3677,1406,126,1408,1,1,NONE,0,0,0,WEB,AAR0000103
2017-01-05T07:00:00,2017-01-05T07:05:00,AREA000104,LOAD_SHED,765615,3828075,315.14,6.57,635,3015,117,649,0,0,THUNDERSTORM,0,1,0,SMS,AAR0000104
2017-01-05T08:00:00,2017-01-07T14:20:00,AREA000105,STORM,1099174,3583307240,762.11,3.502,3452,3504,87,3471,0,0,NONE,0,0,0,APP_PUSH,AAR0000105
2017-01-05T09:00:00,2017-01-07T02:17:00,AREA000106,EQUIPMENT,133998,331913046,785.3,1.925,37111,2003,207,3225,0,0,NONE,0,1,0,WEB,AAR0000106
2017-01-05T10:00:00,2017-01-05T21:02:00,AREA000107,FIRE,1031329,682739798,337.34,6.045,13219,3044,77,591,0,0,THUNDERSTORM,0,0,0,SMS,AAR0000107
2017-01-05T11:00:00,2017-01-07T08:51:00,AREA000108,LOAD_SHED,773242,2127188742,245.36,2.024,27113,2664,169,273,0,0,NONE,0,1,0,IVR,AAR0000108
2017-01-05T12:00:00,2017-01-07T14:40:00,AREA000109,EQUIPMENT,766262,2329436480,542.66,7.681,1789,972,228,149,0,1,WINTER_STORM,0,0,0,IVR,AAR0000109
2017-01-05T13:00:00,2017-01-06T11:15:00,AREA000110,MAINTENANCE,590640,788504400,246.61,0.265,418,249,154,3248,0,0,DERECHO,0,1,0,WEB,AAR0000110
2017-01-05T14:00:00,2017-01-07T14:25:00,AREA000111,STORM,757011,2199116955,413.49,5.667,33537,550,51,1470,0,0,DERECHO,0,0,0,EMAIL,AAR0000111
2017-01-05T15:00:00,2017-01-05T20:38:00,AREA000112,STORM,47667,16111446,660.58,3.649,6157,3409,21,5090,0,0,NONE,1,0,0,SMS,AAR0000112
2017-01-05T16:00:00,2017-01-05T20:31:00,AREA000113,OTHER,520164,140964444,613.99,1.033,30149,2316,134,5208,0,0,NONE,0,0,0,EMAIL,AAR0000113
2017-01-05T17:00:00,2017-01-06T22:44:00,AREA000114,VEGETATION,736275,1313514600,555.91,7.681,36505,4294,107,5058,0,1,THUNDERSTORM,1,1,0,SMS,AAR0000114
2017-01-05T18:00:00,2017-01-07T04:09:00,AREA000115,STORM,1634765,3349633485,431.04,4.718,9076,1426,9,3253,0,0,NONE,0,0,0,APP_PUSH,AAR0000115
2017-01-05T19:00:00,2017-01-06T17:42:00,AREA000116,OTHER,990241,1348708242,339.37,1.235,18646,3548,238,6006,0,0,WINTER_STORM,1,0,0,IVR,AAR0000116
2017-01-05T20:00:00,2017-01-05T23:59:00,AREA000117,ANIMAL,827648,197807872,427.37,5.478,24666,2471,73,840,0,0,WINTER_STORM,0,0,0,SMS,AAR0000117
2017-01-05T21:00:00,2017-01-07T18:55:00,AREA000118,STORM,1008653,2778839015,885.94,1.715,33922,2239,52,1796,1,0,NONE,1,1,0,WEB,AAR0000118
2017-01-05T22:00:00,2017-01-06T19:25:00,AREA000119,VEGETATION,1188457,1527167245,836.94,2.847,31401,2495,79,5052,0,0,THUNDERSTORM,0,1,0,APP_PUSH,AAR0000119
2017-01-05T23:00:00,2017-01-06T23:45:00,AREA000120,LOAD_SHED,1208254,1794257190,351.82,6.428,22009,3871,238,3970,0,0,THUNDERSTORM,1,0,0,WEB,AAR0000120
2017-01-06T00:00:00,2017-01-07T09:33:00,AREA000121,OTHER,732169,1473856197,666.12,2.495,9274,2222,102,465,0,0,THUNDERSTORM,0,0,0,WEB,AAR0000121
2017-01-06T01:00:00,2017-01-07T00:31:00,AREA000122,VEGETATION,326015,460007165,446.48,3.941,37130,803,19,5095,1,0,NONE,1,1,0,IVR,AAR0000122
2017-01-06T02:00:00,2017-01-08T17:42:00,AREA000123,ANIMAL,1598013,6107605686,417.86,0.23,29665,3837,26,6339,0,0,NONE,0,1,0,EMAIL,AAR0000123
2017-01-06T03:00:00,2017-01-06T12:59:00,AREA000124,MAINTENANCE,944293,565631507,874.87,3.434,27775,3377,102,4223,0,0,NONE,1,0,0,IVR,AAR0000124
2017-01-06T04:00:00,2017-01-07T04:36:00,AREA000125,ANIMAL,1178518,1739492568,263.5,5.761,43141,4184,66,1527,0,0,NONE,0,0,0,WEB,AAR0000125
2017-01-06T05:00:00,2017-01-06T05:36:00,AREA000126,MAINTENANCE,119803,4312908,136.65,1.55,4761,3787,104,1385,0,0,NONE,0,0,0,SMS,AAR0000126
2017-01-06T06:00:00,2017-01-07T01:12:00,AREA000127,EQUIPMENT,183721,211646592,650.71,2.891,35329,2674,51,5572,0,0,THUNDERSTORM,0,0,0,EMAIL,AAR0000127
2017-01-06T07:00:00,2017-01-08T01:59:00,AREA000128,EQUIPMENT,64148,165437692,124.82,3.822,24424,3137,228,2160,0,0,THUNDERSTORM,1,1,0,APP_PUSH,AAR0000128
2017-01-06T08:00:00,2017-01-06T23:24:00,AREA000129,EQUIPMENT,1567438,1448312712,716.18,2.083,38616,698,222,3130,0,0,NONE,0,0,0,SMS,AAR0000129
2017-01-06T09:00:00,2017-01-08T15:21:00,AREA000130,EQUIPMENT,1689793,5510414973,810.3,3.006,17398,3186,116,2826,0,0,WINTER_STORM,0,0,0,IVR,AAR0000130
2017-01-06T10:00:00,2017-01-07T11:00:00,AREA000131,EQUIPMENT,1112412,1668618000,160.2,2.496,33765,26,149,4555,1,0,THUNDERSTORM,1,0,0,NONE,AAR0000131
2017-01-06T11:00:00,2017-01-07T21:00:00,AREA000132,STORM,1275315,2601642600,474.22,3.388,22030,910,154,7125,1,0,NONE,0,1,0,SMS,AAR0000132
2017-01-06T12:00:00,2017-01-08T23:32:00,AREA000133,ANIMAL,976942,3489636824,116.81,4.389,22326,3922,51,5917,0,0,NONE,0,1,0,EMAIL,AAR0000133
2017-01-06T13:00:00,2017-01-07T08:45:00,AREA000134,STORM,1510349,1789763565,473.28,0.864,6596,36,39,6227,0,0,THUNDERSTORM,1,0,0,WEB,AAR0000134
2017-01-06T14:00:00,2017-01-08T22:26:00,AREA000135,EQUIPMENT,487959,1652229174,175.38,7.991,13482,1005,191,2465,0,0,HURRICANE,1,0,0,IVR,AAR0000135
2017-01-06T15:00:00,2017-01-08T16:15:00,AREA000136,EQUIPMENT,1762361,5207776755,452.68,7.46,7368,666,127,4728,0,0,NONE,0,0,0,IVR,AAR0000136
2017-01-06T16:00:00,2017-01-08T07:16:00,AREA000137,EQUIPMENT,988096,2327954176,463.25,7.069,13549,3960,213,6766,0,0,NONE,1,0,0,SMS,AAR0000137
2017-01-06T17:00:00,2017-01-08T10:26:00,AREA000138,EQUIPMENT,1117079,2777058394,262.5,1.332,10457,1218,180,6645,0,0,THUNDERSTORM,0,1,0,APP_PUSH,AAR0000138
2017-01-06T18:00:00,2017-01-07T08:31:00,AREA000139,EQUIPMENT,581064,506106744,674.41,6.986,26804,2145,145,4574,0,0,NONE,0,0,0,APP_PUSH,AAR0000139
2017-01-06T19:00:00,2017-01-09T17:58:00,AREA000140,VEGETATION,394515,1679844870,542.02,0.517,23906,2245,19,7214,0,0,NONE,1,1,0,SMS,AAR0000140
